chromosome,segment_number,gene_symbol,genomic_position,log2_ratio,segment_state,segment_mean_log2
11,2,ASCL2,2268498,-0.3581765870232181,loss,-0.39334803425396836
11,2,C11orf21,2295628,-0.363001514367569,loss,-0.39334803425396836
11,2,TSPAN32,2301997,-0.36696807847969914,loss,-0.39334803425396836
11,2,CD81-AS1,2328749,-0.37008188803338826,loss,-0.39334803425396836
11,2,CD81,2376177,-0.372366420821225,loss,-0.39334803425396836
11,2,TSSC4,2400488,-0.37388615241823053,loss,-0.39334803425396836
11,2,TRPM5,2404515,-0.3746840041752674,loss,-0.39334803425396836
11,2,KCNQ1,2444654,-0.37480670592365123,loss,-0.39334803425396836
11,2,KCNQ1OT1,2597308,-0.3743295371140342,loss,-0.39334803425396836
11,2,KCNQ1-AS1,2840135,-0.3732969609250796,loss,-0.39334803425396836
11,2,KCNQ1DN,2870033,-0.37177115376913605,loss,-0.39334803425396836
11,2,CDKN1C,2883213,-0.36980117778621535,loss,-0.39334803425396836
11,2,PHLDA2,2928273,-0.36743767974912267,loss,-0.39334803425396836
11,2,NAP1L4,2944431,-0.3647300338480754,loss,-0.39334803425396836
11,2,SNORA54,2963771,-0.3618023138429389,loss,-0.39334803425396836
11,2,OSBPL5,3087107,-0.35854435638268517,loss,-0.39334803425396836
11,2,MRGPRG-AS1,3217488,-0.3551068962045785,loss,-0.39334803425396836
11,2,MRGPRG,3217944,-0.35152178575441406,loss,-0.39334803425396836
11,2,MRGPRE,3225030,-0.34782671799277315,loss,-0.39334803425396836
11,2,ZNF195,3339261,-0.3440582665930475,loss,-0.39334803425396836
11,2,TSSC2,3379289,-0.3402794697803732,loss,-0.39334803425396836
11,2,OR7E12P,3390780,-0.3364823761662923,loss,-0.39334803425396836
11,2,LOC101927708,3424394,-0.3327451356386582,loss,-0.39334803425396836
11,2,TRPC2,3616679,-0.3290381757689597,loss,-0.39334803425396836
11,2,ART5,3638512,-0.32546820857061765,loss,-0.39334803425396836
11,2,ART1,3645128,-0.32204469525880414,loss,-0.39334803425396836
11,2,CHRNA10,3665587,-0.31873368103548017,loss,-0.39334803425396836
11,2,NUP98,3671083,-0.31562621092824533,loss,-0.39334803425396836
11,2,PGAP2,3797724,-0.3127322605129713,loss,-0.39334803425396836
11,2,RHOG,3826978,-0.3100756212278005,loss,-0.39334803425396836
11,2,STIM1,3854527,-0.30769677635107523,loss,-0.39334803425396836
11,2,MIR4687,3856062,-0.30561409162915376,loss,-0.39334803425396836
11,2,RRM1,4094707,-0.30385411526376827,loss,-0.39334803425396836
11,2,OR52B4,4367263,-0.3024435866991157,loss,-0.39334803425396836
11,2,TRIM21,4384897,-0.3014198366987728,loss,-0.39334803425396836
11,2,OR52K2,4449295,-0.30078764630956567,loss,-0.39334803425396836
11,2,OR52K1,4482646,-0.30058381451740773,loss,-0.39334803425396836
11,2,OR52M1,4545191,-0.30083793361584205,loss,-0.39334803425396836
11,2,C11orf40,4571423,-0.30158103761177324,loss,-0.39334803425396836
11,2,OR52I2,4581743,-0.3028345606134641,loss,-0.39334803425396836
11,2,OR52I1,4594039,-0.3046220858485761,loss,-0.39334803425396836
11,2,TRIM68,4598672,-0.3069659906927917,loss,-0.39334803425396836
11,2,OR51D1,4637477,-0.3098841241178819,loss,-0.39334803425396836
11,2,OR51E1,4643420,-0.3133902212344772,loss,-0.39334803425396836
11,2,OR51E2,4680171,-0.31749960808845074,loss,-0.39334803425396836
11,2,MMP26,4704784,-0.3221999892577731,loss,-0.39334803425396836
11,2,OR51F1,4768979,-0.32749286954388435,loss,-0.39334803425396836
11,2,OR52R1,4803433,-0.33336288678358705,loss,-0.39334803425396836
11,2,OR51F2,4821321,-0.339832979268352,loss,-0.39334803425396836
11,2,OR51S1,4848237,-0.3467739749883888,loss,-0.39334803425396836
11,2,OR51H1,4859617,-0.3541925154702898,loss,-0.39334803425396836
11,2,OR51T1,4881819,-0.3620098566841564,loss,-0.39334803425396836
11,2,OR51A7,4903783,-0.37022553247000484,loss,-0.39334803425396836
11,2,OR51G2,4912588,-0.37866850015958226,loss,-0.39334803425396836
11,2,OR51G1,4923374,-0.38734096876059726,loss,-0.39334803425396836
11,2,OR51A4,4942831,-0.3961884053766214,loss,-0.39334803425396836
11,2,OR51A2,4954772,-0.4050472436843897,loss,-0.39334803425396836
11,2,OR51L1,4994851,-0.4139768029451285,loss,-0.39334803425396836
11,2,OR52J3,5046526,-0.4227837032847516,loss,-0.39334803425396836
11,2,OR52E2,5058650,-0.43143977688336016,loss,-0.39334803425396836
11,2,OR52E1,5069572,-0.439883160127498,loss,-0.39334803425396836
11,2,OR52A5,5128776,-0.4480600456331607,loss,-0.39334803425396836
11,2,OR52A1,5146824,-0.4559188954591237,loss,-0.39334803425396836
11,2,OR51V1,5199735,-0.4634198482119398,loss,-0.39334803425396836
11,2,HBB,5225464,-0.47052883647821914,loss,-0.39334803425396836
11,2,HBD,5232678,-0.4772170313743212,loss,-0.39334803425396836
11,2,HBBP1,5242120,-0.4834571814426628,loss,-0.39334803425396836
11,2,BGLT3,5244554,-0.48923769398712647,loss,-0.39334803425396836
11,2,HBG1,5248269,-0.4945423503477285,loss,-0.39334803425396836
11,2,HBG2,5253188,-0.49935613367925397,loss,-0.39334803425396836
11,2,HBE1,5268345,-0.5036749579770089,loss,-0.39334803425396836
11,2,OR51B4,5301014,-0.507491013176762,loss,-0.39334803425396836
11,2,OR51B5,5303444,-0.5107867774645389,loss,-0.39334803425396836
11,2,OR51B2,5323359,-0.5136068495964106,loss,-0.39334803425396836
11,2,OR51B6,5351508,-0.5158888677726127,loss,-0.39334803425396836
11,2,OR51M1,5383812,-0.517658031858909,loss,-0.39334803425396836
11,2,OR51J1,5402597,-0.5188869707693979,loss,-0.39334803425396836
11,2,OR51Q1,5422111,-0.5196242050955546,loss,-0.39334803425396836
11,2,OR51I1,5440570,-0.5198431498312618,loss,-0.39334803425396836
11,2,OR51I2,5449323,-0.5195391309003479,loss,-0.39334803425396836
11,2,OR52D1,5488685,-0.518732968205566,loss,-0.39334803425396836
11,2,UBQLN3,5507300,-0.5174655465079926,loss,-0.39334803425396836
11,2,UBQLNL,5514393,-0.5156481835233302,loss,-0.39334803425396836
11,2,OLFM5P,5518441,-0.5131098191397527,loss,-0.39334803425396836
11,2,OR52H1,5544489,-0.5102840627374234,loss,-0.39334803425396836
11,2,OR52B6,5580877,-0.5069804645967495,loss,-0.39334803425396836
11,2,TRIM6,5596109,-0.5032324657806885,loss,-0.39334803425396836
11,2,TRIM6-TRIM34,5596725,-0.49905231851037435,loss,-0.39334803425396836
11,2,TRIM34,5619764,-0.4944926710722483,loss,-0.39334803425396836
11,2,TRIM5,5663195,-0.48957503638405014,loss,-0.39334803425396836
11,2,TRIM22,5689610,-0.4843245247969803,loss,-0.39334803425396836
11,2,OR56B1,5736448,-0.47677474263027786,loss,-0.39334803425396836
11,2,OR52N4,5754243,-0.47048144506924844,loss,-0.39334803425396836
11,2,OR52N5,5776165,-0.46387998542390724,loss,-0.39334803425396836
11,2,OR52N1,5786471,-0.45695267763703196,loss,-0.39334803425396836
11,2,OR52N2,5808924,-0.44983866691259283,loss,-0.39334803425396836
11,2,OR52E6,5840928,-0.44246101851034664,loss,-0.39334803425396836
11,2,OR52E8,5856749,-0.4348516450397848,loss,-0.39334803425396836
11,2,OR52E4,5880629,-0.42708125144119885,loss,-0.39334803425396836
11,2,OR56A3,5938751,-0.4191156463436493,loss,-0.39334803425396836
11,2,OR56A5,5967553,-0.4109901438563901,loss,-0.39334803425396836
11,2,OR52L1,5985892,-0.4026761179291453,loss,-0.39334803425396836
11,2,OR56A4,5999445,-0.3941913876610356,loss,-0.39334803425396836
11,2,OR56A1,6019336,-0.3855138783913903,loss,-0.39334803425396836
11,2,OR56B4,6107684,-0.37668575215497485,loss,-0.39334803425396836
11,2,OR52B2,6169355,-0.3675604135195505,loss,-0.39334803425396836
11,2,OR52W1,6199224,-0.3581823491342342,loss,-0.39334803425396836
11,2,C11orf42,6205557,-0.348513377029084,loss,-0.39334803425396836
11,2,CNGA4,6234765,-0.3385151490588617,loss,-0.39334803425396836
11,2,CCKBR,6259806,-0.32811408930189206,loss,-0.39334803425396836
11,2,CAVIN3,6318946,-0.317354602439379,loss,-0.39334803425396836
11,2,SMPD1,6390440,-0.3061865265833011,loss,-0.39334803425396836
11,4,SF1,64764606,-0.30376268872523443,loss,-0.6614849641044199
11,4,MAP4K2,64784918,-0.3375972861454941,loss,-0.6614849641044199
11,4,MEN1,64803510,-0.3701837757604967,loss,-0.6614849641044199
11,4,CDC42BPG,64823052,-0.40133293415234045,loss,-0.6614849641044199
11,4,EHD1,64851642,-0.43089675750998335,loss,-0.6614849641044199
11,4,MIR194-2HG,64888458,-0.45882384245682123,loss,-0.6614849641044199
11,4,MIR192,64891137,-0.4850703921074859,loss,-0.6614849641044199
11,4,MIR194-2,64891355,-0.5096389032489943,loss,-0.6614849641044199
11,4,ATG2A,64894546,-0.5325602886721961,loss,-0.6614849641044199
11,4,MIR6750,64898363,-0.5539094730303226,loss,-0.6614849641044199
11,4,MIR6749,64902387,-0.5737553638002726,loss,-0.6614849641044199
11,4,PPP2R5B,64917553,-0.5921804819807143,loss,-0.6614849641044199
11,4,GPHA2,64934471,-0.6092796837703989,loss,-0.6614849641044199
11,4,MAJIN,64937517,-0.6251396699639762,loss,-0.6614849641044199
11,4,BATF2,64987945,-0.6398581349868369,loss,-0.6614849641044199
11,4,ARL2,65014160,-0.6535180150530527,loss,-0.6614849641044199
11,4,ARL2-SNX15,65014182,-0.6662027661766865,loss,-0.6614849641044199
11,4,MIR6879,65018505,-0.6779860876940815,loss,-0.6614849641044199
11,4,SNX15,65027439,-0.6889409486247446,loss,-0.6614849641044199
11,4,SAC3D1,65040901,-0.6991270007996352,loss,-0.6614849641044199
11,4,NAALADL1,65044818,-0.708604311020349,loss,-0.6614849641044199
11,4,CDCA5,65066300,-0.7174213667229794,loss,-0.6614849641044199
11,4,ZFPL1,65084210,-0.7256300452602348,loss,-0.6614849641044199
11,4,VPS51,65089324,-0.7332686776990537,loss,-0.6614849641044199
11,4,TM7SF2,65111845,-0.7403735274114592,loss,-0.6614849641044199
11,4,ZNHIT2,65116403,-0.7469773330753344,loss,-0.6614849641044199
11,4,FAU,65120630,-0.7531075609557683,loss,-0.6614849641044199
11,4,SYVN1,65121780,-0.7587892835353779,loss,-0.6614849641044199
11,4,MRPL49,65122183,-0.7640441520641557,loss,-0.6614849641044199
11,4,MIR6751,65129916,-0.7688885318767982,loss,-0.6614849641044199
11,4,SPDYC,65170233,-0.7733416557992356,loss,-0.6614849641044199
11,4,CAPN1,65180566,-0.7774154981230426,loss,-0.6614849641044199
11,4,POLA2,65261913,-0.7811193731205976,loss,-0.6614849641044199
11,4,CDC42EP2,65314866,-0.7844646511174181,loss,-0.6614849641044199
11,4,DPF2,65333843,-0.7874579828584902,loss,-0.6614849641044199
11,4,TIGD3,65354751,-0.790103023724591,loss,-0.6614849641044199
11,4,SLC25A45,65375192,-0.7924027070225386,loss,-0.6614849641044199
11,4,FRMD8,65386621,-0.7943577162587678,loss,-0.6614849641044199
11,4,NEAT1,65422278,-0.7959684697080777,loss,-0.6614849641044199
11,4,MIR612,65444458,-0.7972343917546735,loss,-0.6614849641044199
11,4,MALAT1,65497606,-0.7981466318799949,loss,-0.6614849641044199
11,4,MASCRNA,65506117,-0.7987002890668791,loss,-0.6614849641044199
11,4,SCYL1,65525077,-0.79888821146027,loss,-0.6614849641044199
11,4,LTBP3,65538559,-0.7986999527414707,loss,-0.6614849641044199
11,4,FAM89B,65572349,-0.7981248615667723,loss,-0.6614849641044199
11,4,EHBP1L1,65576046,-0.7971445484844389,loss,-0.6614849641044199
11,4,KCNK7,65592836,-0.7957445993220537,loss,-0.6614849641044199
11,4,MAP3K11,65597756,-0.7939046665476767,loss,-0.6614849641044199
11,4,PCNX3,65615776,-0.7916030396464078,loss,-0.6614849641044199
11,4,MIR4690,65636310,-0.7888173834808958,loss,-0.6614849641044199
11,4,SIPA1,65638101,-0.7855153289439578,loss,-0.6614849641044199
11,4,MIR4489,65649192,-0.7816689361758423,loss,-0.6614849641044199
11,4,RELA,65653599,-0.7772442257473638,loss,-0.6614849641044199
11,4,KAT5,65711996,-0.7722015098454172,loss,-0.6614849641044199
11,4,RNASEH2C,65714005,-0.7665001678735,loss,-0.6614849641044199
11,4,AP5B1,65773898,-0.7600891552680148,loss,-0.6614849641044199
11,4,OVOL1,65787063,-0.7529290578121143,loss,-0.6614849641044199
11,4,OVOL1-AS1,65789051,-0.7449646618635811,loss,-0.6614849641044199
11,4,CFL1,65823022,-0.7361341180636964,loss,-0.6614849641044199
11,4,SNX32,65833834,-0.7263702027139093,loss,-0.6614849641044199
11,4,MUS81,65857126,-0.7156139727857767,loss,-0.6614849641044199
11,4,EFEMP2,65866441,-0.7037943876159224,loss,-0.6614849641044199
11,4,CTSW,65879809,-0.6908358391865225,loss,-0.6614849641044199
11,4,FIBP,65883740,-0.6766654590541706,loss,-0.6614849641044199
11,4,CCDC85B,65890673,-0.6611826689276746,loss,-0.6614849641044199
11,4,FOSL1,65892049,-0.6443435457425566,loss,-0.6614849641044199
11,4,C11orf68,65916810,-0.6260555874171976,loss,-0.6614849641044199
11,4,DRAP1,65919274,-0.6062458444934543,loss,-0.6614849641044199
11,4,TSGA10IP,65945480,-0.5848471817745129,loss,-0.6614849641044199
11,4,SART1,65961728,-0.5617925762219153,loss,-0.6614849641044199
11,4,EIF1AD,65996545,-0.5370372674203772,loss,-0.6614849641044199
11,4,BANF1,66002228,-0.5105520997021745,loss,-0.6614849641044199
11,4,CST6,66012008,-0.48232489932737294,loss,-0.6614849641044199
11,4,CATSPER1,66016752,-0.4523723947007756,loss,-0.6614849641044199
11,4,GAL3ST3,66040765,-0.4207411254336506,loss,-0.6614849641044199
11,4,SF3B2,66050729,-0.387527886492827,loss,-0.6614849641044199
11,4,PACS1,66070272,-0.35285955509945854,loss,-0.6614849641044199
11,4,KLC2,66257294,-0.31690860647544977,loss,-0.6614849641044199
11,8,MIR1304,93733674,-0.30296161482049644,loss,-0.3516770094304432
11,8,SNORA40,93735111,-0.31042607278671625,loss,-0.3516770094304432
11,8,C11orf54,93741591,-0.31757770803167024,loss,-0.3516770094304432
11,8,MED17,93784227,-0.3244268949264813,loss,-0.3516770094304432
11,8,VSTM5,93818232,-0.3309498252998695,loss,-0.3516770094304432
11,8,HEPHL1,94021354,-0.337143062789823,loss,-0.3516770094304432
11,8,PANX1,94128841,-0.3429712066032658,loss,-0.3516770094304432
11,8,IZUMO1R,94304580,-0.34842574294976736,loss,-0.3516770094304432
11,8,GPR83,94377316,-0.3534909994132776,loss,-0.3516770094304432
11,8,MRE11,94415570,-0.35815110371088493,loss,-0.3516770094304432
11,8,MIR548L,94466495,-0.36237754014161816,loss,-0.3516770094304432
11,8,ANKRD49,94493979,-0.36616970999460857,loss,-0.3516770094304432
11,8,C11orf97,94512461,-0.3695060662035335,loss,-0.3516770094304432
11,8,PIWIL4,94543840,-0.37236690476976475,loss,-0.3516770094304432
11,8,FUT4,94543921,-0.37474709419146185,loss,-0.3516770094304432
11,8,AMOTL1,94706431,-0.37665032913597163,loss,-0.3516770094304432
11,8,CWC15,94962620,-0.37803714862476706,loss,-0.3516770094304432
11,8,KDM4D,94973709,-0.37890190959669495,loss,-0.3516770094304432
11,8,KDM4E,95025258,-0.3792603100127313,loss,-0.3516770094304432
11,8,SRSF8,95066919,-0.37910315382780163,loss,-0.3516770094304432
11,8,ENDOD1,95089846,-0.3784285268282931,loss,-0.3516770094304432
11,8,SESN3,95165513,-0.3772417251504356,loss,-0.3516770094304432
11,8,FAM76B,95768953,-0.37554056159320437,loss,-0.3516770094304432
11,8,CEP57,95789965,-0.3733399266139869,loss,-0.3516770094304432
11,8,MTMR2,95821766,-0.3706317216506472,loss,-0.3516770094304432
11,8,MAML2,95976598,-0.36743192581321316,loss,-0.3516770094304432
11,8,MIR1260B,96341438,-0.3637556486937849,loss,-0.3516770094304432
11,8,CCDC82,96349241,-0.3596132683657152,loss,-0.3516770094304432
11,8,JRKL,96389989,-0.3550211755241953,loss,-0.3516770094304432
11,8,JRKL-AS1,96447132,-0.3499921980053618,loss,-0.3516770094304432
11,8,CNTN5,99020949,-0.3445526162926995,loss,-0.3516770094304432
11,8,ARHGAP42,100687288,-0.33872182039573845,loss,-0.3516770094304432
11,8,PGR,101029624,-0.33254037448477786,loss,-0.3516770094304432
11,8,PGR-AS1,101127308,-0.32599018885588693,loss,-0.3516770094304432
11,8,TRPC6,101451564,-0.3191187215621297,loss,-0.3516770094304432
11,8,MIR3920,101519820,-0.3119553332386492,loss,-0.3516770094304432
11,8,ANGPTL5,101890674,-0.3045292180264749,loss,-0.3516770094304432
12,6,C3AR1,8056844,-0.3198791227236514,loss,-0.38959937786827825
12,6,NECAP1,8076939,-0.34254205878609073,loss,-0.38959937786827825
12,6,CLEC4A,8123617,-0.36288377917881603,loss,-0.38959937786827825
12,6,POU5F1P3,8133772,-0.38072012641021735,loss,-0.38959937786827825
12,6,ZNF705A,8157015,-0.39600235537520007,loss,-0.38959937786827825
12,6,FAM66C,8180204,-0.40868908812660176,loss,-0.38959937786827825
12,6,FAM90A1,8221260,-0.418826159022608,loss,-0.38959937786827825
12,6,LINC02449,8227280,-0.42653494293822597,loss,-0.38959937786827825
12,6,FAM86FP,8232512,-0.43191712403701005,loss,-0.38959937786827825
12,6,LINC00937,8244845,-0.4351693498575816,loss,-0.38959937786827825
12,6,CLEC6A,8455962,-0.43641624965155823,loss,-0.38959937786827825
12,6,CLEC4D,8509475,-0.4358622047253149,loss,-0.38959937786827825
12,6,CLEC4E,8533305,-0.43399721369425154,loss,-0.38959937786827825
12,6,AICDA,8602155,-0.43031278320728267,loss,-0.38959937786827825
12,6,MFAP5,8637346,-0.4253835758313959,loss,-0.38959937786827825
12,6,RIMKLB,8681600,-0.4194317239702026,loss,-0.38959937786827825
12,6,A2ML1,8822621,-0.4124407167719945,loss,-0.38959937786827825
12,6,PHC1,8913896,-0.40462091037478093,loss,-0.38959937786827825
12,6,M6PR,8940361,-0.3960826075643489,loss,-0.38959937786827825
12,6,KLRG1,8950044,-0.3868875682255658,loss,-0.38959937786827825
12,6,LINC00612,9055589,-0.3771865844041027,loss,-0.38959937786827825
12,6,A2M-AS1,9065163,-0.36701617555852606,loss,-0.38959937786827825
12,6,A2M,9067664,-0.3564632948433036,loss,-0.38959937786827825
12,6,LINC00987,9144848,-0.3455500035577159,loss,-0.38959937786827825
12,6,PZP,9148840,-0.3343383346701521,loss,-0.38959937786827825
12,6,A2MP1,9229376,-0.32286782472749503,loss,-0.38959937786827825
12,6,MIR1244-3,9239467,-0.3111613242095179,loss,-0.38959937786827825
13,2,LOC100129307,77661376,-0.3017890905446438,loss,-0.44381332734884843
13,2,SLAIN1,77697687,-0.31369130831837105,loss,-0.44381332734884843
13,2,MIR3665,77698012,-0.32562389176332746,loss,-0.44381332734884843
13,2,EDNRB-AS1,77779723,-0.33756979940151627,loss,-0.44381332734884843
13,2,EDNRB,77895481,-0.3495114687951503,loss,-0.44381332734884843
13,2,LINC01069,77972803,-0.36143065313645545,loss,-0.44381332734884843
13,2,LINC00446,77997898,-0.37332038469723366,loss,-0.44381332734884843
13,2,POU4F1,78598362,-0.38513922611097323,loss,-0.44381332734884843
13,2,LINC00331,78786272,-0.3968416913655526,loss,-0.44381332734884843
13,2,RBM26,79311824,-0.40846288643537754,loss,-0.44381332734884843
13,2,RBM26-AS1,79405901,-0.41995056686212434,loss,-0.44381332734884843
13,2,NDFIP2-AS1,79422549,-0.4312709481032603,loss,-0.44381332734884843
13,2,NDFIP2,79481155,-0.4423839249978351,loss,-0.44381332734884843
13,2,LINC01068,79566598,-0.45326900979208323,loss,-0.44381332734884843
13,2,LINC01038,79804309,-0.4638811476559613,loss,-0.44381332734884843
13,2,LINC00382,79872581,-0.4741594216428488,loss,-0.44381332734884843
13,2,LINC01080,80011077,-0.4840547111978572,loss,-0.44381332734884843
13,2,SPRY2,80335976,-0.49349535045692455,loss,-0.44381332734884843
13,2,LINC00377,81018176,-0.5024331789924704,loss,-0.44381332734884843
13,2,LINC00564,81220629,-0.5107355637768348,loss,-0.44381332734884843
13,2,SLITRK1,83877205,-0.5183244142325668,loss,-0.44381332734884843
13,2,LINC00333,84562364,-0.5250783972897529,loss,-0.44381332734884843
13,2,LINC00375,85046001,-0.5307873171046185,loss,-0.44381332734884843
13,2,LINC00351,85363601,-0.5354206245182254,loss,-0.44381332734884843
13,2,SLITRK6,85792790,-0.538746894297636,loss,-0.44381332734884843
13,2,LINC00430,86909524,-0.5405775812916922,loss,-0.44381332734884843
13,2,MIR4500HG,87427183,-0.540719322840178,loss,-0.44381332734884843
13,2,MIR4500,87618665,-0.5389691956899365,loss,-0.44381332734884843
13,2,SLITRK5,87671371,-0.5351161429687398,loss,-0.44381332734884843
13,2,LINC00397,87691093,-0.5289749641644259,loss,-0.44381332734884843
13,2,LINC00560,88494789,-0.520393491573894,loss,-0.44381332734884843
13,2,LINC00440,89181324,-0.5092811275196373,loss,-0.44381332734884843
13,2,LINC01047,89214847,-0.49558833252409784,loss,-0.44381332734884843
13,2,LINC01040,89477608,-0.47943978022734474,loss,-0.44381332734884843
13,2,LINC00353,89548691,-0.4610173855284319,loss,-0.44381332734884843
13,2,LINC00559,90060247,-0.4406668978110749,loss,-0.44381332734884843
13,2,MIR622,90231182,-0.4188165592357201,loss,-0.44381332734884843
13,2,LINC01049,90493287,-0.39600051765045985,loss,-0.44381332734884843
13,2,LINC00410,90890954,-0.37280981896014187,loss,-0.44381332734884843
13,2,LINC00380,91087254,-0.3498431081143244,loss,-0.44381332734884843
13,2,LINC00379,91127609,-0.3277016019982477,loss,-0.44381332734884843
13,2,MIR17HG,91347686,-0.3068720490636902,loss,-0.44381332734884843
14,4,MIR4709,74480133,-0.30464791886487363,loss,-0.34909724979543033
14,4,ISCA2,74493756,-0.3118901873608819,loss,-0.34909724979543033
14,4,LTBP2,74498183,-0.3190578613496327,loss,-0.34909724979543033
14,4,AREL1,74653437,-0.3260909839080645,loss,-0.34909724979543033
14,4,FCF1,74713144,-0.33291814052447205,loss,-0.34909724979543033
14,4,YLPM1,74763316,-0.3394820358673125,loss,-0.34909724979543033
14,4,PROX2,74852871,-0.34570838966341355,loss,-0.34909724979543033
14,4,DLST,74881891,-0.35153679227876694,loss,-0.34909724979543033
14,4,RPS6KL1,74903951,-0.3569031746516403,loss,-0.34909724979543033
14,4,PGF,74941834,-0.3617535738985186,loss,-0.34909724979543033
14,4,EIF2B2,75002921,-0.3660408483439413,loss,-0.34909724979543033
14,4,MLH3,75013769,-0.36967519832535883,loss,-0.34909724979543033
14,4,ACYP1,75053237,-0.3726611841616636,loss,-0.34909724979543033
14,4,ZC2HC1C,75064109,-0.3748911707974762,loss,-0.34909724979543033
14,4,NEK9,75079353,-0.3763261249581074,loss,-0.34909724979543033
14,4,TMED10,75131469,-0.37693903721616684,loss,-0.34909724979543033
14,4,FOS,75278826,-0.37669733310639386,loss,-0.34909724979543033
14,4,LINC01220,75294281,-0.3756280884279456,loss,-0.34909724979543033
14,4,JDP2,75427716,-0.373548018228232,loss,-0.34909724979543033
14,4,BATF,75522455,-0.37048898975791317,loss,-0.34909724979543033
14,4,FLVCR2,75578620,-0.3665035289883134,loss,-0.34909724979543033
14,4,TTLL5,75633625,-0.36149692421805873,loss,-0.34909724979543033
14,4,ERG28,75649791,-0.35556447738380825,loss,-0.34909724979543033
14,4,IFT43,75902136,-0.3487003607548301,loss,-0.34909724979543033
14,4,TGFB3,75958097,-0.34086738122521293,loss,-0.34909724979543033
14,4,GPATCH2L,76151916,-0.33213240308146424,loss,-0.34909724979543033
14,4,ESRRB,76310712,-0.3225330056900107,loss,-0.34909724979543033
14,4,VASH1,76761468,-0.3121357208659977,loss,-0.34909724979543033
14,4,ANGEL1,76781733,-0.30100139016900745,loss,-0.34909724979543033
15,2,SNORD116-7,25067788,-0.3144026624936919,loss,-0.5331514094807333
15,2,SNORD116-8,25070432,-0.3369610171851023,loss,-0.5331514094807333
15,2,SNORD116-9,25073107,-0.3598233322426559,loss,-0.5331514094807333
15,2,SNORD116-10,25074114,-0.3828891868891999,loss,-0.5331514094807333
15,2,SNORD116-11,25075929,-0.4060496627246452,loss,-0.5331514094807333
15,2,SNORD116-12,25077051,-0.4291881540790903,loss,-0.5331514094807333
15,2,SNORD116-13,25079058,-0.4522203706194814,loss,-0.5331514094807333
15,2,SNORD116-14,25080142,-0.47466582044650135,loss,-0.5331514094807333
15,2,SNORD116-15,25081287,-0.4969071842666627,loss,-0.5331514094807333
15,2,SNORD116-16,25082768,-0.5185419906392149,loss,-0.5331514094807333
15,2,SNORD116-17,25083588,-0.5394410213552998,loss,-0.5331514094807333
15,2,SNORD116-18,25085385,-0.5594626228458113,loss,-0.5331514094807333
15,2,SNORD116-19,25086527,-0.5784457522967925,loss,-0.5331514094807333
15,2,SNORD116-20,25087662,-0.5962308408031555,loss,-0.5331514094807333
15,2,SNORD116-21,25088804,-0.6126654608516956,loss,-0.5331514094807333
15,2,SNORD116-22,25089923,-0.6275616453505126,loss,-0.5331514094807333
15,2,SNORD116-23,25091786,-0.6407608505220693,loss,-0.5331514094807333
15,2,SNORD116-24,25094037,-0.6517322770697197,loss,-0.5331514094807333
15,2,SNORD116-25,25097663,-0.6608561941141297,loss,-0.5331514094807333
15,2,SNORD116-26,25099499,-0.667677431044483,loss,-0.5331514094807333
15,2,SNORD116-27,25101575,-0.6719745428420236,loss,-0.5331514094807333
15,2,SNORD116-28,25104642,-0.6735087304711038,loss,-0.5331514094807333
15,2,SNORD116-29,25106521,-0.6719999746540604,loss,-0.5331514094807333
15,2,SNORD116-30,25108268,-0.6670798152313573,loss,-0.5331514094807333
15,2,PWAR1,25135642,-0.6586949681754964,loss,-0.5331514094807333
15,2,SNORD115-1,25170723,-0.646516441638118,loss,-0.5331514094807333
15,2,SNORD115-2,25172635,-0.6298265307640668,loss,-0.5331514094807333
15,2,SNORD115-3,25174927,-0.6090044693882978,loss,-0.5331514094807333
15,2,SNORD115-4,25176832,-0.5837036197896376,loss,-0.5331514094807333
15,2,SNORD115-5,25178738,-0.5540037255265087,loss,-0.5331514094807333
15,2,SNORD115-6,25180497,-0.5201850910885716,loss,-0.5331514094807333
15,2,SNORD115-7,25182385,-0.4826640144859625,loss,-0.5331514094807333
15,2,SNORD115-8,25184306,-0.4423444502425008,loss,-0.5331514094807333
15,2,SNORD115-9,25185631,-0.40080727756152607,loss,-0.5331514094807333
15,2,SNORD115-10,25187536,-0.35811053267315507,loss,-0.5331514094807333
15,2,SNORD115-11,25189414,-0.31654307893409256,loss,-0.5331514094807333
15,4,ULK4P3,30110302,-0.3001600604642334,loss,-0.29246936961855713
15,4,GOLGA8T,30135051,-0.30027860416394536,loss,-0.29246936961855713
15,4,LINC02249,30195583,-0.2998768463666852,loss,-0.29246936961855713
15,4,CHRFAM7A,30360566,-0.2987582176254847,loss,-0.29246936961855713
15,4,GOLGA8R,30400562,-0.29687888117802286,loss,-0.29246936961855713
15,4,DNM1P50,30567822,-0.2942208243070489,loss,-0.29246936961855713
15,4,ULK4P2,30572348,-0.29076564107175473,loss,-0.29246936961855713
15,4,GOLGA8H,30604028,-0.2865215568569034,loss,-0.29246936961855713
15,4,ARHGAP11B,30624494,-0.2815025457080606,loss,-0.29246936961855713
15,4,LOC100288637,30658717,-0.275730518443432,loss,-0.29246936961855713
15,8,LOC104613533,92469986,-0.3079691474107278,loss,-0.4207002570681667
15,8,C15orf32,92471654,-0.327646617829312,loss,-0.4207002570681667
